Students	10000
7723	35 22 5 4
7724	2 24 29 14
7725	6 4 3 36
7726	28 23 35 9
7727	39 11 2 18
7728	10 17 9 7
7729	3 34 25 36
7730	18 35 24 31
7731	24 37 1 7
7732	24 11 31 22
7733	26 14 13 12
7734	9 39 26 6
7735	4 28 2 25
7736	19 2 33 3
7737	29 22 28 36
7738	9 27 23 32
7739	21 10 23 14
7740	7 12 30 36
7741	14 13 39 3
7742	33 22 1 3
7743	16 35 19 10
7744	5 36 34 38
7745	22 18 8 37
7746	9 36 35 1
7747	1 31 24 32
7748	12 14 31 5
7749	14 15 16 35
7750	21 23 25 3
7751	17 25 38 9
7752	10 11 22 14
7753	16 27 31 11
7754	1 36 7 34
7755	1 15 2 7
7756	22 17 5 30
7757	20 24 2 33
7758	32 1 19 8
7759	18 23 30 17
7760	40 28 1 39
7761	38 22 29 16
7762	5 32 38 19
7763	29 3 23 18
7764	16 7 1 23
7765	26 14 23 18
7766	29 1 8 6
7767	25 39 24 38
7768	7 18 1 29
7769	40 21 19 39
7770	32 4 1 33
7771	4 27 38 14
7772	30 25 9 14
7773	2 35 38 26
7774	21 4 30 7
7775	23 31 8 19
7776	33 21 22 38
7777	26 5 10 20
7778	2 28 6 9
7779	8 11 26 27
7780	5 24 9 4
7781	3 4 34 33
7782	32 33 38 34
7783	29 7 21 15
7784	18 40 20 15
7785	5 23 14 38
7786	4 5 25 7
7787	17 8 21 3
7788	6 26 33 15
7789	36 16 11 28
7790	23 36 27 14
7791	13 23 10 6
7792	29 7 28 38
7793	17 21 25 26
7794	1 33 14 11
7795	24 35 12 15
7796	25 28 23 31
7797	27 17 23 5
7798	6 37 28 13
7799	35 2 36 22
7800	7 32 10 34
7801	39 11 29 4
7802	10 32 3 16
7803	39 24 5 29
7804	15 14 3 32
7805	4 22 29 25
7806	35 16 10 1
7807	36 18 15 7
7808	11 22 7 12
7809	3 5 30 10
7810	19 37 39 15
7811	40 7 17 13
7812	38 25 6 24
7813	12 21 36 3
7814	22 20 24 35
7815	36 39 14 12
7816	19 31 5 37
7817	40 18 25 5
7818	19 22 18 40
7819	10 3 21 23
7820	5 3 34 10
7821	17 21 24 33
7822	7 29 20 25
7823	24 11 27 19
7824	13 36 31 37
7825	33 15 34 2
7826	8 30 32 2
7827	1 25 2 5
7828	9 39 25 38
7829	6 11 17 1
7830	40 6 14 20
7831	21 35 34 4
7832	21 30 34 20
7833	3 35 17 1
7834	8 2 12 15
7835	29 14 12 1
7836	28 20 29 32
7837	39 12 4 32
7838	14 17 19 8
7839	30 29 6 4
7840	7 15 13 27
7841	32 24 23 9
7842	18 7 31 12
7843	30 29 33 10
7844	28 4 5 20
7845	9 30 6 17
7846	27 11 21 6
7847	13 20 26 21
7848	31 39 24 17
7849	38 17 32 2
7850	2 10 21 39
7851	4 7 35 28
7852	20 4 16 2
7853	14 9 18 1
7854	28 3 12 29
7855	23 28 26 31
7856	28 22 21 1
7857	15 30 2 26
7858	32 19 7 9
7859	36 24 15 16
7860	34 17 31 23
7861	15 1 19 21
7862	25 15 2 21
7863	23 10 24 16
7864	7 5 40 32
7865	29 14 31 33
7866	35 39 22 30
7867	2 5 40 1
7868	1 33 2 24
7869	22 27 16 40
7870	26 12 18 8
7871	24 36 1 22
7872	20 38 10 8
7873	10 40 1 2
7874	32 1 37 5
7875	26 5 36 17
7876	26 27 38 23
7877	33 6 23 31
7878	8 35 10 1
7879	8 28 20 11
7880	17 15 4 39
7881	19 23 35 12
7882	8 12 1 30
7883	13 12 34 1
7884	33 31 23 9
7885	4 23 24 38
7886	4 25 26 13
7887	18 29 36 19
7888	30 11 23 36
7889	38 14 28 13
7890	40 14 8 4
7891	32 16 22 37
7892	29 28 21 31
7893	1 16 40 12
7894	11 40 14 16
7895	22 25 33 23
7896	30 32 33 25
7897	13 8 9 16
7898	3 16 29 14
7899	40 19 36 14
7900	8 2 22 10
7901	33 13 1 31
7902	14 34 8 32
7903	3 5 19 20
7904	9 23 32 1
7905	22 39 20 9
7906	37 18 5 30
7907	16 1 3 23
7908	11 21 32 22
7909	15 31 11 29
7910	1 24 19 34
7911	32 31 1 26
7912	40 13 31 34
7913	21 15 10 9
7914	5 40 32 24
7915	20 30 34 11
7916	33 17 1 39
7917	27 28 1 2
7918	21 7 32 19
7919	14 26 35 8
7920	3 2 1 35
7921	2 5 26 18
7922	13 2 22 35
7923	30 36 32 28
7924	24 10 9 30
7925	37 2 13 5
7926	1 36 24 31
7927	29 6 14 7
7928	16 28 8 3
7929	4 12 14 21
7930	6 12 14 40
7931	13 5 33 34
7932	39 28 9 6
7933	20 5 31 1
7934	13 31 20 19
7935	21 15 39 24
7936	8 7 19 2
7937	16 37 24 10
7938	36 16 8 39
7939	33 27 39 5
7940	2 4 15 24
7941	29 26 10 24
7942	2 10 35 4
7943	1 7 39 28
7944	33 20 1 21
7945	10 38 21 29
7946	27 24 1 16
7947	24 29 26 30
7948	39 30 29 17
7949	33 34 4 40
7950	23 24 16 12
7951	32 24 18 10
7952	9 11 3 36
7953	16 5 9 32
7954	36 5 11 17
7955	25 10 35 9
7956	6 18 23 25
7957	38 26 5 16
7958	11 31 20 32
7959	17 22 30 35
7960	5 26 27 17
7961	15 10 11 32
7962	32 25 18 36
7963	9 1 26 24
7964	17 38 13 29
7965	38 2 9 24
7966	19 10 15 6
7967	39 36 28 7
7968	1 20 17 34
7969	30 22 27 19
7970	36 30 7 35
7971	2 13 4 26
7972	20 40 19 33
7973	39 29 36 40
7974	27 28 20 34
7975	33 3 20 21
7976	35 1 34 30
7977	5 6 13 30
7978	27 22 12 38
7979	11 31 17 39
7980	11 38 3 30
7981	19 32 31 15
7982	38 3 36 30
7983	39 11 3 4
7984	23 37 21 10
7985	31 32 26 30
7986	23 12 15 26
7987	1 5 15 12
7988	36 30 8 5
7989	21 40 23 16
7990	5 28 18 33
7991	15 27 30 36
7992	32 4 35 39
7993	16 8 20 6
7994	15 25 16 22
7995	22 25 37 15
7996	5 32 14 16
7997	27 11 24 4
7998	26 17 22 39
7999	14 29 30 7
8000	37 8 25 39
8001	15 10 13 40
8002	17 38 39 11
8003	21 23 32 1
8004	5 25 7 15
8005	35 32 21 18
8006	12 8 18 13
8007	17 22 15 12
8008	38 2 3 31
8009	15 11 18 32
8010	15 40 13 37
8011	35 19 27 23
8012	22 2 34 17
8013	17 19 4 27
8014	21 32 39 7
8015	31 17 36 6
8016	5 9 14 7
8017	26 11 15 6
8018	19 11 10 12
8019	37 23 24 7
8020	23 16 28 35
8021	14 35 29 25
8022	13 2 6 8
8023	16 21 2 31
8024	9 32 22 33
8025	21 4 34 33
8026	22 19 33 25
8027	15 11 10 3
8028	21 37 13 28
8029	6 3 38 23
8030	24 6 31 12
8031	12 5 17 29
8032	19 15 10 27
8033	29 35 10 15
8034	33 9 8 39
8035	6 32 39 40
8036	20 34 30 15
8037	30 3 12 7
8038	31 34 16 35
8039	39 18 31 23
8040	4 15 27 8
8041	1 12 8 31
8042	13 38 33 15
8043	9 18 3 17
8044	34 39 10 8
8045	21 36 29 39
8046	4 23 18 19
8047	11 34 20 28
8048	29 15 8 2
8049	8 38 24 37
8050	27 36 38 35
8051	14 34 40 4
8052	22 19 4 3
8053	9 26 12 27
8054	16 4 22 24
8055	27 10 34 29
8056	18 10 28 35
8057	35 17 10 20
8058	17 10 31 8
8059	38 16 10 32
8060	16 28 21 23
8061	23 12 13 38
8062	23 2 27 14
8063	34 19 9 20
8064	4 14 15 13
8065	36 22 19 3
8066	13 18 28 40
8067	11 21 3 33
8068	12 16 35 18
8069	18 14 9 31
8070	18 24 3 27
8071	7 27 29 10
8072	3 12 21 14
8073	27 26 34 40
8074	13 2 4 37
8075	15 36 11 6
8076	22 20 15 14
8077	32 16 28 15
8078	28 39 15 21
8079	34 30 35 19
8080	11 6 36 39
8081	37 31 23 40
8082	26 11 15 35
8083	39 8 11 24
8084	27 3 24 17
8085	4 36 29 5
8086	39 11 24 20
8087	15 22 24 37
8088	31 25 24 34
8089	40 19 35 18
8090	22 37 19 24
8091	1 5 6 32
8092	19 20 38 31
8093	5 35 31 27
8094	38 16 30 35
8095	7 22 11 16
8096	17 35 10 14
8097	40 23 38 10
8098	30 28 34 6
8099	33 36 25 23
8100	5 34 38 11
8101	19 15 21 27
8102	34 4 16 3
8103	2 23 12 21
8104	6 32 28 17
8105	37 31 8 10
8106	3 23 28 17
8107	4 39 5 10
8108	9 10 40 6
8109	38 13 12 25
8110	30 21 10 8
8111	27 21 9 17
8112	35 10 38 31
8113	17 40 4 11
8114	22 7 28 13
8115	29 33 23 40
8116	28 26 18 29
8117	4 13 9 28
8118	30 12 9 36
8119	5 33 13 22
8120	40 14 38 31
8121	32 29 33 14
8122	3 15 5 4
8123	21 12 37 9
8124	18 37 9 36
8125	12 26 30 15
8126	6 1 8 35
8127	10 16 15 13
8128	24 3 15 18
8129	17 40 8 32
8130	9 6 2 4
8131	40 30 10 7
8132	33 25 12 37
8133	39 3 13 11
8134	39 14 16 13
8135	23 7 13 1
8136	29 27 31 16
8137	6 12 21 31
8138	40 6 32 20
8139	11 9 15 25
8140	32 7 2 5
8141	4 14 36 10
8142	5 39 37 20
8143	37 19 17 1
8144	2 15 19 24
8145	39 28 11 29
8146	36 23 32 35
8147	22 28 25 13
8148	2 39 29 30
8149	20 5 22 33
8150	16 7 26 3
8151	4 1 7 28
8152	4 28 7 27
8153	2 36 39 14
8154	15 25 28 17
8155	23 31 19 17
8156	5 34 25 32
8157	22 1 10 17
8158	19 4 37 39
8159	3 2 37 29
8160	25 5 32 2
8161	34 19 36 4
8162	36 19 26 37
8163	20 23 15 33
8164	14 17 34 30
8165	11 14 40 4
8166	12 25 11 38
8167	23 12 17 24
8168	30 23 18 11
8169	26 15 6 24
8170	25 31 34 8
8171	36 19 5 23
8172	31 3 25 20
8173	29 10 35 32
8174	16 18 21 4
8175	29 20 25 28
8176	24 11 17 40
8177	20 14 11 40
8178	20 7 8 35
8179	27 8 10 30
8180	1 2 40 22
8181	25 9 37 5
8182	39 36 2 26
8183	25 24 13 7
8184	16 15 39 7
8185	35 15 6 29
8186	12 4 39 31
8187	25 29 30 13
8188	6 2 25 33
8189	32 8 24 19
8190	5 14 11 2
8191	32 15 9 34
8192	7 34 24 40
8193	11 6 33 19
8194	28 33 30 19
8195	8 22 21 32
8196	26 16 40 29
8197	12 26 17 9
8198	29 37 24 19
8199	40 30 16 13
8200	6 13 38 28
8201	12 34 3 32
8202	26 1 38 33
8203	1 5 39 32
8204	21 13 9 7
8205	34 13 36 20
8206	40 31 12 24
8207	27 40 4 9
8208	8 39 12 26
8209	10 6 4 32
8210	13 28 39 9
8211	39 21 3 7
8212	28 39 15 3
8213	1 38 5 8
8214	33 36 14 32
8215	11 26 24 27
8216	31 40 26 6
8217	13 22 21 31
8218	39 21 11 8
8219	6 40 20 33
8220	27 23 33 14
8221	27 25 28 11
8222	9 22 34 23
8223	22 16 38 39
8224	32 16 12 15
8225	30 27 14 13
8226	22 29 15 11
8227	17 8 29 3
8228	28 24 15 8
8229	16 34 12 5
8230	11 39 37 33
8231	9 12 16 23
8232	4 13 5 26
8233	2 23 33 16
8234	32 27 1 30
8235	34 18 21 15
8236	21 12 36 29
8237	9 19 18 5
8238	32 28 39 31
8239	24 13 37 25
8240	15 6 12 19
8241	24 14 22 30
8242	8 16 1 37
8243	28 23 7 10
8244	5 11 31 10
8245	5 26 27 21
8246	29 4 20 22
8247	9 8 12 19
8248	7 10 26 30
8249	28 4 38 40
8250	18 21 31 35
8251	29 21 38 36
8252	25 15 22 27
8253	35 5 3 37
8254	20 15 9 33
8255	3 39 11 28
8256	34 7 33 13
8257	9 14 37 15
8258	28 6 29 22
8259	39 1 11 2
8260	27 34 15 11
8261	11 39 8 25
8262	40 13 1 2
8263	10 21 16 17
8264	1 14 19 39
8265	37 26 27 35
8266	11 37 27 3
8267	28 29 21 1
8268	16 37 32 23
8269	26 15 33 39
8270	15 33 40 38
8271	21 17 35 22
8272	28 39 9 10
8273	4 23 39 2
8274	8 33 40 6
8275	29 24 9 31
8276	23 22 16 19
8277	35 19 39 32
8278	35 7 33 16
8279	8 1 37 24
8280	23 33 29 3
8281	11 7 35 39
8282	19 16 15 22
8283	39 25 3 9
8284	14 24 15 40
8285	23 5 25 33
8286	36 8 28 38
8287	34 6 27 7
8288	11 24 5 18
8289	28 31 36 25
8290	2 21 17 31
8291	7 28 11 13
8292	37 27 12 26
8293	24 29 17 37
8294	19 29 38 8
8295	34 17 23 31
8296	3 23 31 1
8297	26 14 25 6
8298	20 1 6 31
8299	40 15 26 3
8300	35 25 28 6
8301	18 39 2 36
8302	37 15 29 5
8303	2 38 39 8
8304	23 37 33 21
8305	18 1 36 23
8306	28 30 1 36
8307	8 2 39 14
8308	24 10 31 19
8309	38 6 27 33
8310	36 39 5 20
8311	27 39 40 10
8312	19 39 25 3
8313	27 12 22 10
8314	32 23 26 17
8315	39 25 35 12
8316	3 26 13 21
8317	29 15 14 6
8318	8 17 7 30
8319	34 19 2 10
8320	8 32 21 33
8321	15 4 22 27
8322	3 11 32 13
8323	21 5 1 4
8324	9 1 16 5
8325	26 11 20 27
8326	7 27 34 38
8327	3 26 35 23
8328	22 23 3 19
8329	36 34 6 14
8330	22 34 9 16
8331	1 9 28 11
8332	28 40 9 27
8333	30 12 24 5
8334	5 12 38 17
8335	32 21 30 4
8336	31 8 22 18
8337	3 24 11 14
8338	8 24 20 7
8339	22 16 3 27
8340	23 32 17 21
8341	38 34 17 28
8342	39 34 17 27
8343	19 22 10 16
8344	10 30 32 14
8345	35 26 9 19
8346	39 18 31 29
8347	6 4 26 32
8348	34 27 8 36
8349	15 28 26 23
8350	27 24 1 14
8351	26 31 19 7
8352	38 29 30 11
8353	36 1 5 20
8354	3 25 19 38
8355	15 6 32 17
8356	21 27 30 8
8357	27 14 35 36
8358	30 23 32 21
8359	17 10 7 16
8360	17 12 6 33
8361	17 20 37 12
8362	4 11 33 2
8363	37 8 36 12
8364	3 35 17 38
8365	39 5 20 31
8366	15 24 18 16
8367	20 11 34 39
8368	34 27 14 10
8369	35 25 28 15
8370	8 21 30 35
8371	34 4 21 31
8372	36 12 7 18
8373	19 4 23 38
8374	35 11 17 1
8375	10 31 37 32
8376	28 11 35 7
8377	25 12 35 6
8378	19 15 3 23
8379	29 12 8 14
8380	17 13 1 33
8381	31 23 18 22
8382	3 34 21 29
8383	16 31 22 33
8384	6 34 18 26
8385	4 27 19 22
8386	26 40 24 28
8387	14 1 6 4
8388	26 33 17 3
8389	24 26 3 15
8390	31 36 25 27
8391	10 6 5 19
8392	22 33 18 39
8393	35 12 40 38
8394	21 37 10 3
8395	21 4 31 32
8396	13 6 2 15
8397	38 40 20 12
8398	37 7 32 8
8399	33 6 5 4
8400	16 21 10 17
8401	2 24 33 35
8402	22 33 15 14
8403	12 15 7 6
8404	18 31 40 10
8405	26 7 1 28
8406	34 18 23 26
8407	38 11 31 8
8408	18 28 22 20
8409	30 2 29 11
8410	19 10 22 40
8411	16 40 2 10
8412	10 15 21 33
8413	32 29 35 33
8414	15 11 24 27
8415	33 18 28 37
8416	2 11 19 33
8417	4 20 29 6
8418	23 11 15 19
8419	19 34 15 28
8420	17 34 18 2
8421	3 13 8 5
8422	3 20 14 28
8423	22 30 8 26
8424	22 10 24 18
8425	38 31 10 14
8426	16 21 19 40
8427	18 26 7 39
8428	24 17 18 25
8429	9 29 38 12
8430	22 32 18 6
8431	32 6 22 39
8432	9 3 29 12
8433	17 13 15 16
8434	18 13 31 26
8435	9 16 38 7
8436	39 4 17 21
8437	15 16 32 26
8438	40 19 3 23
8439	33 9 11 2
8440	40 29 14 4
8441	9 33 1 10
8442	24 19 34 30
8443	7 26 14 38
8444	8 31 26 19
8445	13 9 24 16
8446	13 3 16 10
8447	1 18 20 11
8448	18 1 8 15
8449	8 33 31 18
8450	3 33 32 19
8451	22 28 13 1
8452	34 26 17 15
8453	24 18 38 32
8454	25 6 24 23
8455	7 32 16 23
8456	26 29 8 2
8457	35 5 29 36
8458	37 30 27 18
8459	23 38 3 5
8460	30 2 22 34
8461	30 5 13 10
8462	5 7 24 31
8463	35 31 6 14
8464	24 1 31 27
8465	25 4 33 26
8466	36 19 22 13
8467	25 26 1 2
8468	11 25 2 1
8469	27 28 15 3
8470	33 7 10 34
8471	23 39 11 35
8472	21 40 26 16
8473	23 31 13 7
8474	35 36 20 7
8475	11 32 15 14
8476	14 22 39 37
8477	17 16 38 10
8478	40 21 30 32
8479	28 39 26 5
8480	15 30 6 37
8481	31 5 10 23
8482	22 6 5 35
8483	13 6 39 24
8484	10 19 15 11
8485	27 5 16 7
8486	3 35 38 7
8487	21 23 20 31
8488	11 15 26 4
8489	2 16 24 11
8490	12 24 22 17
8491	23 37 29 27
8492	29 21 22 36
8493	5 21 14 18
8494	38 36 26 32
8495	18 20 37 36
8496	2 10 1 5
8497	39 9 32 21
8498	40 14 9 24
8499	38 18 13 6
8500	40 19 36 9
8501	5 27 9 14
8502	22 31 6 39
8503	12 38 32 27
8504	6 23 39 9
8505	18 11 2 23
8506	34 32 31 5
8507	8 15 28 9
8508	28 15 22 39
8509	15 10 1 33
8510	1 9 38 30
8511	23 11 28 8
8512	37 13 16 26
8513	30 9 28 3
8514	26 24 39 3
8515	24 22 23 4
8516	15 40 25 21
8517	24 30 34 2
8518	31 2 16 27
8519	37 15 29 34
8520	14 25 21 34
8521	36 22 18 27
8522	15 37 29 21
8523	31 12 27 40
8524	7 10 24 30
8525	25 24 17 28
8526	1 27 19 15
8527	7 21 38 37
8528	1 8 36 23
8529	8 32 7 2
8530	5 13 32 28
8531	13 1 16 23
8532	31 38 32 9
8533	24 37 16 17
8534	40 15 16 17
8535	17 13 37 4
8536	5 27 40 30
8537	16 39 8 37
8538	30 2 10 1
8539	34 36 38 14
8540	33 39 15 7
8541	20 35 29 32
8542	18 25 9 4
8543	9 18 6 23
8544	17 27 4 32
8545	12 20 13 14
8546	3 11 34 22
8547	22 7 28 26
8548	7 28 36 12
8549	15 31 35 27
8550	39 1 17 24
8551	2 29 32 18
8552	37 5 4 33
8553	27 30 38 31
8554	18 28 21 20
8555	16 18 20 32
8556	34 40 21 35
8557	40 12 38 1
8558	9 26 24 7
8559	4 10 36 5
8560	40 2 8 10
8561	13 26 38 12
8562	30 13 10 29
8563	6 19 21 31
8564	19 3 27 37
8565	15 29 5 38
8566	25 4 26 23
8567	25 29 15 23
8568	24 36 10 6
8569	4 28 18 15
8570	7 21 30 1
8571	12 1 17 16
8572	19 27 17 33
8573	16 40 10 19
8574	39 32 17 4
8575	13 11 8 25
8576	27 10 33 6
8577	8 2 26 37
8578	17 34 33 5
8579	37 2 40 33
8580	37 19 10 11
8581	33 34 9 21
8582	4 32 30 17
8583	36 24 16 23
8584	8 31 37 39
8585	1 16 30 27
8586	15 4 23 26
8587	11 23 13 6
8588	5 7 32 20
8589	1 20 38 3
8590	16 7 2 22
8591	3 13 5 7
8592	25 1 9 16
8593	18 13 25 31
8594	14 34 20 16
8595	37 18 32 24
8596	15 10 16 18
8597	36 37 28 4
8598	40 3 2 39
8599	28 36 21 9
8600	23 37 1 38
8601	11 14 36 35
8602	11 21 32 39
8603	29 26 5 25
8604	2 37 10 16
8605	13 5 16 20
8606	21 14 3 1
8607	38 30 12 16
8608	22 17 16 27
8609	35 23 37 9
8610	35 16 18 38
8611	8 20 14 4
8612	27 3 39 40
8613	17 16 1 33
8614	39 27 1 4
8615	22 21 30 25
8616	34 33 27 37
8617	29 18 12 6
8618	4 3 19 11
8619	32 24 14 28
8620	9 37 12 34
8621	5 12 35 31
8622	33 10 8 15
8623	17 10 18 30
8624	30 9 38 22
8625	5 14 18 2
8626	25 38 6 14
8627	9 27 40 32
8628	17 10 34 9
8629	21 22 17 39
8630	39 36 19 29
8631	36 38 27 12
8632	15 16 37 8
8633	37 34 9 38
8634	7 13 2 25
8635	25 11 36 33
8636	1 22 14 18
8637	17 19 14 4
8638	37 11 20 13
8639	5 19 33 12
8640	7 27 3 21
8641	9 40 34 19
8642	23 10 22 33
8643	2 25 6 23
8644	28 21 8 35
8645	29 26 37 8
8646	27 2 17 37
8647	25 36 24 30
8648	4 28 2 25
8649	28 25 23 33
8650	28 12 29 20
8651	34 31 18 3
8652	10 22 33 5
8653	1 33 38 5
8654	35 17 11 32
8655	40 32 1 36
8656	21 26 14 19
8657	35 32 33 10
8658	14 23 28 21
8659	23 25 6 1
8660	38 26 15 16
8661	8 2 20 5
8662	36 40 11 26
8663	39 29 2 25
8664	34 29 2 15
8665	33 17 27 34
8666	40 34 39 13
8667	18 20 22 23
8668	5 16 31 39
8669	21 13 30 20
8670	22 6 12 7
8671	13 1 36 40
8672	15 24 6 36
8673	13 22 9 17
8674	25 3 17 31
8675	14 23 32 39
8676	28 31 36 40
8677	6 3 21 31
8678	32 27 40 8
8679	29 30 11 31
8680	31 35 15 22
8681	17 29 7 15
8682	25 34 24 20
8683	7 38 11 10
8684	34 10 5 1
8685	1 32 37 33
8686	8 20 21 19
8687	11 30 37 21
8688	1 10 36 22
8689	1 5 29 19
8690	33 24 3 20
8691	37 16 30 17
8692	12 40 7 11
8693	7 37 15 1
8694	27 29 21 11
8695	12 17 9 6
8696	6 4 38 31
8697	11 36 40 34
8698	27 15 26 18
8699	30 27 1 39
8700	10 12 4 36
8701	20 5 26 23
8702	26 40 38 37
8703	29 35 2 21
8704	17 40 18 7
8705	27 20 29 8
8706	17 30 6 31
8707	29 24 17 38
8708	39 32 5 27
8709	14 12 27 19
8710	37 1 20 8
8711	37 8 9 20
8712	6 34 35 21
8713	13 20 36 24
8714	18 6 15 9
8715	20 18 11 22
8716	39 3 28 15
8717	24 8 27 11
8718	27 10 32 39
8719	7 19 25 2
8720	36 10 8 18
8721	21 16 34 40
8722	30 11 3 16
8723	7 30 16 2
8724	16 6 24 40
8725	7 19 25 23
8726	14 7 35 24
8727	40 10 34 8
8728	22 37 16 11
8729	14 6 12 24
8730	39 5 13 20
8731	23 27 18 37
8732	2 24 11 38
8733	5 4 30 36
8734	21 26 28 23
8735	13 26 30 33
8736	19 27 11 24
8737	7 23 2 17
8738	3 4 26 30
8739	31 38 16 12
8740	23 11 37 27
8741	22 37 8 23
8742	40 21 25 18
8743	31 33 6 14
8744	28 9 32 11
8745	5 15 25 28
8746	18 13 25 20
8747	13 6 18 19
8748	17 37 28 31
8749	15 35 36 10
8750	20 25 3 19
8751	18 2 24 3
8752	3 38 28 13
8753	37 20 30 2
8754	25 23 16 4
8755	27 25 2 16
8756	21 6 15 34
8757	34 38 9 33
8758	19 16 6 22
8759	14 28 16 6
8760	10 11 24 33
8761	10 35 8 5
8762	34 13 4 24
8763	32 25 27 36
8764	24 35 28 39
8765	37 39 18 4
8766	4 28 17 6
8767	8 2 32 30
8768	34 10 39 4
8769	25 11 19 2
8770	16 17 1 9
8771	28 16 7 5
8772	37 33 6 14
8773	35 31 40 27
8774	32 19 40 33
8775	4 33 1 20
8776	27 36 1 30
8777	15 26 10 9
8778	40 5 21 34
8779	18 25 33 8
8780	5 23 9 1
8781	35 39 1 6
8782	8 34 18 21
8783	38 10 2 36
8784	25 26 24 28
8785	34 17 7 2
8786	12 38 10 25
8787	5 15 19 14
8788	33 16 2 35
8789	39 16 28 23
8790	13 32 38 29
8791	32 34 12 5
8792	21 7 34 22
8793	36 15 22 24
8794	31 35 21 27
8795	38 6 30 2
8796	32 3 34 14
8797	31 27 16 28
8798	17 8 29 18
8799	21 31 22 19
8800	22 25 34 35
8801	12 3 4 17
8802	36 12 39 11
8803	16 5 14 19
8804	26 8 6 2
8805	35 23 27 3
8806	35 3 18 4
8807	22 9 12 24
8808	8 26 7 31
8809	33 4 39 21
8810	24 31 2 10
8811	14 7 11 39
8812	10 30 3 35
8813	39 35 20 38
8814	29 14 35 23
8815	19 15 28 34
8816	29 38 9 36
8817	20 10 12 15
8818	20 4 1 23
8819	21 4 24 38
8820	13 32 26 36
8821	12 26 24 25
8822	20 30 28 15
8823	37 16 24 19
8824	23 18 38 39
8825	3 23 16 6
8826	16 3 27 39
8827	23 28 19 33
8828	8 15 24 7
8829	5 36 18 7
8830	18 16 30 14
8831	14 19 34 5
8832	13 1 20 6
8833	29 9 37 12
8834	27 33 2 12
8835	6 28 38 21
8836	2 34 21 40
8837	23 22 33 34
8838	33 30 16 38
8839	26 37 14 12
8840	27 18 10 35
8841	9 32 29 24
8842	17 8 19 22
8843	33 10 6 28
8844	9 26 32 1
8845	31 7 30 6
8846	35 33 2 17
8847	28 21 29 39
8848	18 1 7 30
8849	29 19 25 39
8850	24 36 2 1
8851	9 22 40 1
8852	28 21 35 27
8853	22 20 33 14
8854	13 36 33 24
8855	12 38 24 11
8856	35 26 10 6
8857	19 32 36 31
8858	31 12 18 8
8859	9 29 6 28
8860	24 18 5 40
8861	11 35 18 2
8862	3 18 27 28
8863	38 5 20 30
8864	40 11 26 21
8865	29 5 23 26
8866	11 22 17 25
8867	16 4 24 28
8868	20 24 21 28
8869	10 29 39 31
8870	2 33 34 11
8871	6 10 16 3
8872	4 37 9 24
8873	16 31 19 18
8874	14 30 7 31
8875	20 29 28 39
8876	18 9 31 21
8877	1 30 40 10
8878	35 21 7 32
8879	21 35 28 3
8880	13 38 39 14
8881	20 18 14 2
8882	10 38 33 22
8883	27 15 13 2
8884	35 1 16 2
8885	15 13 34 1
8886	7 8 5 35
8887	32 26 27 3
8888	30 38 8 19
8889	27 2 40 35
8890	23 1 36 21
8891	26 20 9 10
8892	28 22 31 38
8893	27 8 38 25
8894	2 36 33 22
8895	27 30 31 9
8896	6 1 24 23
8897	35 2 12 3
8898	37 18 27 17
8899	25 9 3 30
8900	26 14 22 2
8901	17 19 9 1
8902	31 4 21 33
8903	2 27 14 37
8904	13 7 32 19
8905	1 26 37 17
8906	5 40 12 19
8907	6 20 16 1
8908	26 17 15 12
8909	33 24 16 27
8910	39 30 27 4
8911	16 15 39 36
8912	23 2 1 14
8913	12 3 40 39
8914	24 13 29 3
8915	2 24 20 27
8916	38 24 27 23
8917	6 1 31 37
8918	27 16 37 33
8919	6 24 27 29
8920	29 22 9 20
8921	35 11 23 15
8922	37 16 27 22
8923	21 10 27 8
8924	37 15 9 13
8925	11 16 40 5
8926	21 28 8 25
8927	11 8 30 34
8928	19 18 39 40
8929	31 9 24 12
8930	8 39 6 20
8931	16 13 32 35
8932	2 14 13 31
8933	25 22 39 18
8934	32 5 37 1
8935	22 12 19 34
8936	6 8 37 30
8937	10 21 38 37
8938	9 40 21 13
8939	27 2 5 17
8940	32 13 23 16
8941	37 5 14 33
8942	16 27 1 18
8943	38 31 29 14
8944	10 40 21 20
8945	39 23 40 6
8946	23 30 4 20
8947	34 19 7 8
8948	2 31 26 33
8949	27 15 40 24
8950	16 30 28 5
8951	33 26 31 5
8952	24 5 14 2
8953	31 28 20 5
8954	4 5 8 24
8955	26 13 19 30
8956	37 16 26 20
8957	31 23 9 38
8958	24 35 25 5
8959	4 18 36 5
8960	23 12 13 16
8961	21 24 5 7
8962	28 36 40 11
8963	18 8 29 21
8964	37 7 19 27
8965	32 18 31 27
8966	11 38 1 20
8967	40 26 3 35
8968	25 3 6 10
8969	19 17 25 23
8970	36 29 5 25
8971	13 15 14 12
8972	4 6 7 31
8973	11 32 25 40
8974	14 37 29 19
8975	7 25 40 10
8976	8 10 2 31
8977	27 31 15 8
8978	34 30 10 18
8979	5 35 36 31
8980	17 37 11 28
8981	25 11 22 35
8982	28 39 18 38
8983	23 20 25 11
8984	6 10 20 23
8985	34 16 25 15
8986	23 10 17 35
8987	9 38 32 15
8988	3 15 19 2
8989	4 7 6 24
8990	6 4 36 14
8991	16 24 29 34
8992	14 7 21 16
8993	3 21 7 12
8994	3 16 34 25
